,id,dormer_label,roof_label,labled_by,path_index,path
327,0303100000600945,no_dormers,langskap,9,1448,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000600945.jpg
328,0303100000601007,no_dormers,langskap,9,1453,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601007.jpg
329,0303100000601008,no_dormers,langskap,3,1454,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601008.jpg
330,0303100000601090,no_dormers,langskap,7,1456,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601090.jpg
331,0303100000601091,no_dormers,langskap,7,1457,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601091.jpg
332,0303100000601096,no_dormers,langskap,3,1460,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601096.jpg
333,0303100000601101,no_dormers,dwarskap,9,1464,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601101.jpg
334,0303100000601106,no_dormers,dwarskap,9,1467,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601106.jpg
335,0303100000601112,no_dormers,platdak,3,1470,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601112.jpg
336,0303100000601117,no_dormers,dwarskap,9,1473,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601117.jpg
337,0303100000601332,no_dormers,langskap,7,1493,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601332.jpg
338,0303100000601333,no_dormers,langskap,9,1494,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601333.jpg
339,0303100000601340,no_dormers,platdak,3,1500,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601340.jpg
340,0303100000601349,no_dormers,platdak,3,1506,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601349.jpg
341,0303100000601354,no_dormers,platdak,3,1509,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601354.jpg
342,0303100000601356,no_dormers,platdak,8,1511,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601356.jpg
343,0303100000601583,no_dormers,langskap,3,1515,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601583.jpg
344,0303100000601585,no_dormers,langskap,7,1516,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601585.jpg
345,0303100000601868,no_dormers,langskap,8,1525,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601868.jpg
346,0303100000601870,no_dormers,langskap,7,1527,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601870.jpg
347,0303100000601985,no_dormers,langskap,9,1540,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601985.jpg
348,0303100000601987,no_dormers,langskap,9,1542,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601987.jpg
349,0303100000601991,no_dormers,langskap,7,1544,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601991.jpg
350,0303100000601994,no_dormers,langskap,3,1547,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601994.jpg
351,0303100000601997,no_dormers,langskap,7,1549,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601997.jpg
352,0303100000601998,no_dormers,langskap,9,1550,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000601998.jpg
353,0303100000602002,no_dormers,langskap,9,1553,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602002.jpg
354,0303100000602005,no_dormers,langskap,8,1555,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602005.jpg
355,0303100000602350,no_dormers,langskap,7,1560,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602350.jpg
356,0303100000602355,no_dormers,langskap,8,1565,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602355.jpg
357,0303100000602358,no_dormers,combinatie,7,1568,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602358.jpg
358,0303100000602367,no_dormers,langskap,3,1577,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602367.jpg
359,0303100000602805,no_dormers,langskap,7,1582,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602805.jpg
360,0303100000602807,dormers,langskap,3,1584,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602807.jpg
361,0303100000602809,no_dormers,langskap,3,1585,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602809.jpg
362,0303100000602814,no_dormers,langskap,9,1590,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000602814.jpg
363,0303100000603397,no_dormers,langskap,9,1606,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603397.jpg
364,0303100000603402,no_dormers,langskap,9,1610,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603402.jpg
365,0303100000603404,no_dormers,langskap,9,1611,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603404.jpg
366,0303100000603414,no_dormers,langskap,9,1618,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603414.jpg
367,0303100000603418,no_dormers,langskap,3,1621,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603418.jpg
368,0303100000603420,no_dormers,langskap,9,1623,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603420.jpg
369,0303100000603421,no_dormers,langskap,3,1624,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603421.jpg
370,0303100000603424,no_dormers,langskap,8,1627,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603424.jpg
371,0303100000603598,no_dormers,langskap,3,1629,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603598.jpg
372,0303100000603714,no_dormers,langskap,8,1636,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603714.jpg
373,0303100000603717,no_dormers,langskap,7,1639,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603717.jpg
374,0303100000603718,no_dormers,langskap,3,1640,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603718.jpg
375,0303100000603746,no_dormers,langskap,7,1646,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603746.jpg
376,0303100000603998,no_dormers,langskap,8,1658,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000603998.jpg
377,0303100000604005,no_dormers,langskap,7,1661,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604005.jpg
378,0303100000604014,no_dormers,langskap,7,1663,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604014.jpg
379,0303100000604016,no_dormers,langskap,7,1665,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604016.jpg
380,0303100000604069,dormers,langskap,3,1669,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604069.jpg
381,0303100000604072,no_dormers,langskap,3,1671,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604072.jpg
382,0303100000604164,no_dormers,platdak,8,1678,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604164.jpg
383,0303100000604168,no_dormers,platdak,3,1682,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604168.jpg
384,0303100000604510,dormers,langskap,3,1688,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604510.jpg
385,0303100000604802,no_dormers,langskap,9,1695,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604802.jpg
386,0303100000604885,no_dormers,langskap,8,1705,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604885.jpg
387,0303100000604886,no_dormers,langskap,7,1706,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604886.jpg
388,0303100000604888,no_dormers,langskap,7,1707,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604888.jpg
389,0303100000604889,no_dormers,langskap,8,1708,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604889.jpg
390,0303100000604895,no_dormers,langskap,9,1712,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604895.jpg
391,0303100000604899,no_dormers,langskap,7,1716,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604899.jpg
392,0303100000604910,dormers,langskap,7,1720,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604910.jpg
393,0303100000604911,no_dormers,langskap,3,1721,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000604911.jpg
394,0303100000643988,no_dormers,langskap,3,1725,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000643988.jpg
395,0303100000643995,no_dormers,langskap,9,1732,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000643995.jpg
396,0303100000643996,no_dormers,platdak,3,1733,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0303100000643996.jpg
397,0344100000000052,no_dormers,langskap,9,1738,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000000052.jpg
398,0344100000000501,dormers,langskap,9,1750,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000000501.jpg
399,0344100000000518,dormers,langskap,9,1751,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000000518.jpg
400,0344100000001023,dormers,langskap,7,1762,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001023.jpg
401,0344100000001235,dormers,langskap,9,1765,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001235.jpg
402,0344100000001282,dormers,dwarskap,7,1767,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001282.jpg
403,0344100000001543,dormers,langskap,9,1770,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001543.jpg
404,0344100000001593,no_dormers,platdak,9,1771,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001593.jpg
405,0344100000001649,dormers,langskap,7,1774,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001649.jpg
406,0344100000001748,no_dormers,langskap,3,1776,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001748.jpg
407,0344100000001833,no_dormers,langskap,9,1778,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001833.jpg
408,0344100000001871,dormers,platdak,9,1779,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001871.jpg
409,0344100000001880,dormers,langskap,3,1780,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000001880.jpg
410,0344100000002050,dormers,langskap,3,1783,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002050.jpg
411,0344100000002235,no_dormers,langskap,3,1785,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002235.jpg
412,0344100000002308,dormers,langskap,7,1786,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002308.jpg
413,0344100000002379,dormers,langskap,7,1790,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002379.jpg
414,0344100000002463,dormers,platdak,7,1795,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002463.jpg
415,0344100000002698,no_dormers,langskap,7,1800,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002698.jpg
416,0344100000002797,dormers,langskap,3,1802,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002797.jpg
417,0344100000002875,dormers,dwarskap,3,1804,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002875.jpg
418,0344100000002938,dormers,langskap,7,1806,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002938.jpg
419,0344100000002955,no_dormers,langskap,7,1809,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000002955.jpg
420,0344100000003309,dormers,langskap,9,1815,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000003309.jpg
421,0344100000003377,dormers,combinatie,3,1816,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000003377.jpg
422,0344100000003583,dormers,combinatie,3,1820,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000003583.jpg
423,0344100000003607,dormers,combinatie,7,1823,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000003607.jpg
424,0344100000004006,dormers,langskap,7,1834,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000004006.jpg
425,0344100000004227,no_dormers,combinatie,3,1838,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000004227.jpg
426,0344100000004264,dormers,langskap,7,1841,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000004264.jpg
427,0344100000004352,no_dormers,langskap,9,1845,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000004352.jpg
428,0344100000004663,dormers,combinatie,3,1855,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000004663.jpg
429,0344100000004680,dormers,langskap,7,1856,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000004680.jpg
430,0344100000004692,no_dormers,langskap,8,1858,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000004692.jpg
431,0344100000004786,no_dormers,dwarskap,3,1860,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000004786.jpg
432,0344100000005274,no_dormers,langskap,3,1873,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000005274.jpg
433,0344100000005383,dormers,langskap,3,1874,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000005383.jpg
434,0344100000005578,no_dormers,langskap,7,1876,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000005578.jpg
435,0344100000005646,dormers,langskap,3,1877,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000005646.jpg
436,0344100000006085,dormers,langskap,7,1892,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000006085.jpg
437,0344100000006310,dormers,langskap,3,1894,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000006310.jpg
438,0344100000006561,dormers,langskap,8,1901,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000006561.jpg
439,0344100000006672,dormers,langskap,7,1904,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000006672.jpg
440,0344100000006892,dormers,langskap,9,1909,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000006892.jpg
441,0344100000007221,dormers,langskap,7,1916,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007221.jpg
442,0344100000007408,no_dormers,langskap,7,1923,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007408.jpg
443,0344100000007479,dormers,langskap,7,1926,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007479.jpg
444,0344100000007565,dormers,combinatie,7,1930,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007565.jpg
445,0344100000007675,dormers,langskap,3,1934,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007675.jpg
446,0344100000007768,dormers,combinatie,7,1937,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007768.jpg
447,0344100000007784,dormers,langskap,7,1940,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007784.jpg
448,0344100000007785,dormers,langskap,9,1941,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007785.jpg
449,0344100000007810,no_dormers,langskap,9,1943,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007810.jpg
450,0344100000007859,dormers,langskap,9,1947,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000007859.jpg
451,0344100000008412,dormers,langskap,7,1963,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000008412.jpg
452,0344100000008742,dormers,langskap,7,1965,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000008742.jpg
453,0344100000008826,no_dormers,langskap,7,1966,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000008826.jpg
454,0344100000008955,no_dormers,langskap,8,1969,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000008955.jpg
455,0344100000008956,no_dormers,langskap,9,1970,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000008956.jpg
456,0344100000009283,no_dormers,langskap,9,1974,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000009283.jpg
457,0344100000009305,no_dormers,combinatie,3,1975,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000009305.jpg
458,0344100000009366,dormers,combinatie,3,1980,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000009366.jpg
459,0344100000009425,dormers,combinatie,3,1981,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000009425.jpg
460,0344100000009629,dormers,langskap,9,1985,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000009629.jpg
461,0344100000009661,dormers,langskap,7,1986,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000009661.jpg
462,0344100000009662,dormers,langskap,3,1987,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000009662.jpg
463,0344100000009938,dormers,platdak,8,1995,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000009938.jpg
464,0344100000010016,no_dormers,langskap,9,1998,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000010016.jpg
465,0344100000010029,no_dormers,schilddak,9,1999,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000010029.jpg
466,0344100000010150,no_dormers,combinatie,7,2000,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000010150.jpg
467,0344100000010604,no_dormers,langskap,7,2019,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000010604.jpg
468,0344100000010943,dormers,combinatie,3,2028,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000010943.jpg
469,0344100000011405,no_dormers,dwarskap,9,2039,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000011405.jpg
470,0344100000011490,no_dormers,combinatie,3,2040,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000011490.jpg
471,0344100000011530,dormers,langskap,9,2043,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000011530.jpg
472,0344100000011993,dormers,combinatie,9,2055,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000011993.jpg
473,0344100000012193,no_dormers,langskap,9,2061,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000012193.jpg
474,0344100000012393,dormers,langskap,8,2064,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000012393.jpg
475,0344100000012488,dormers,combinatie,3,2066,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000012488.jpg
476,0344100000012615,no_dormers,langskap,3,2071,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000012615.jpg
477,0344100000012617,no_dormers,langskap,7,2072,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000012617.jpg
478,0344100000012830,no_dormers,langskap,3,2078,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000012830.jpg
479,0344100000013245,dormers,langskap,7,2084,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000013245.jpg
480,0344100000013332,dormers,langskap,3,2091,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000013332.jpg
481,0344100000013534,no_dormers,langskap,9,2098,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000013534.jpg
482,0344100000013781,dormers,langskap,3,2101,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000013781.jpg
483,0344100000014061,dormers,langskap,9,2108,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000014061.jpg
484,0344100000014175,dormers,langskap,3,2111,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000014175.jpg
485,0344100000014178,dormers,langskap,7,2114,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000014178.jpg
486,0344100000014209,dormers,langskap,8,2115,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000014209.jpg
487,0344100000014365,dormers,langskap,3,2118,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000014365.jpg
488,0344100000014623,dormers,langskap,9,2123,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000014623.jpg
489,0344100000014914,dormers,langskap,9,2127,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000014914.jpg
